36350.1,134167.5,5.36,17.12,0.0,20.0,0.0,4.0,0.0
36350.1,144470.9,8.68,12.89,1.0,20.0,1.0,4.0,0.0
36350.1,144470.9,2.74,20.46,1.0,20.0,2.0,4.0,0.0
36350.1,144470.9,5.36,17.12,1.0,20.0,0.0,4.0,0.0
262368.12,101583.3,24.69,5.59,0.0,22.0,1.0,1.0,0.0
262368.12,101583.3,14.23,12.1,0.0,22.0,2.0,1.0,0.0
262368.12,116851.2,24.69,5.59,1.0,22.0,1.0,1.0,0.0
262368.12,116851.2,14.23,12.1,1.0,22.0,2.0,1.0,0.0
270330.61,103322.9,25.44,5.52,0.0,22.0,1.0,0.0,0.0
270330.61,103322.9,14.56,11.87,0.0,22.0,2.0,0.0,0.0
270330.61,103322.9,19.7,8.88,0.0,22.0,0.0,0.0,0.0
270330.61,119208.8,25.44,5.52,1.0,22.0,1.0,0.0,0.0
270330.61,119208.8,14.56,11.87,1.0,22.0,2.0,0.0,0.0
270330.61,119208.8,19.7,8.88,1.0,22.0,0.0,0.0,0.0
276642.61,87586.95,25.77,5.36,0.0,22.0,1.0,2.0,0.0
276642.61,87586.95,14.97,11.56,0.0,22.0,2.0,2.0,0.0
276642.61,87586.95,20.03,8.65,0.0,22.0,0.0,2.0,0.0
276642.61,103383.3,25.77,5.36,1.0,22.0,1.0,2.0,0.0
276642.61,103383.3,14.97,11.56,1.0,22.0,2.0,2.0,0.0
276642.61,103383.3,20.03,8.65,1.0,22.0,0.0,2.0,0.0
280838.7,86841.75,26.67,5.94,0.0,22.0,1.0,3.0,0.0
280838.7,86841.75,17.33,11.84,0.0,22.0,2.0,3.0,0.0
280838.7,86841.75,21.72,9.06,0.0,22.0,0.0,3.0,0.0
280838.7,104098.7,26.67,5.94,1.0,22.0,1.0,3.0,0.0
280838.7,104098.7,17.33,11.84,1.0,22.0,2.0,3.0,0.0
280838.7,104098.7,21.72,9.06,1.0,22.0,0.0,3.0,0.0
296974.89,94758.8,25.35,5.3,0.0,22.0,1.0,4.0,0.0
296974.89,94758.8,16.03,10.87,0.0,22.0,2.0,4.0,0.0
296974.89,94758.8,20.43,8.24,0.0,22.0,0.0,4.0,0.0
296974.89,113337.7,25.35,5.3,1.0,22.0,1.0,4.0,0.0
296974.89,113337.7,16.03,10.87,1.0,22.0,2.0,4.0,0.0
296974.89,113337.7,20.43,8.24,1.0,22.0,0.0,4.0,0.0
46742.94,101583.3,24.69,5.59,0.0,22.0,1.0,1.0,0.0
46742.94,101583.3,14.23,12.1,0.0,22.0,2.0,1.0,0.0
46742.94,116851.2,24.69,5.59,1.0,22.0,1.0,1.0,0.0
46742.94,116851.2,14.23,12.1,1.0,22.0,2.0,1.0,0.0
47905.48,103322.9,25.44,5.52,0.0,22.0,1.0,0.0,0.0
47905.48,103322.9,14.56,11.87,0.0,22.0,2.0,0.0,0.0
47905.48,103322.9,19.7,8.88,0.0,22.0,0.0,0.0,0.0
47905.48,119208.8,25.44,5.52,1.0,22.0,1.0,0.0,0.0
47905.48,119208.8,14.56,11.87,1.0,22.0,2.0,0.0,0.0
47905.48,119208.8,19.7,8.88,1.0,22.0,0.0,0.0,0.0
48687.54,87586.95,25.77,5.36,0.0,22.0,1.0,2.0,0.0
48687.54,87586.95,14.97,11.56,0.0,22.0,2.0,2.0,0.0
48687.54,87586.95,20.03,8.65,0.0,22.0,0.0,2.0,0.0
48687.54,103383.3,25.77,5.36,1.0,22.0,1.0,2.0,0.0
48687.54,103383.3,14.97,11.56,1.0,22.0,2.0,2.0,0.0
48687.54,103383.3,20.03,8.65,1.0,22.0,0.0,2.0,0.0
49020.54,86841.75,26.67,5.94,0.0,22.0,1.0,3.0,0.0
49020.54,86841.75,17.33,11.84,0.0,22.0,2.0,3.0,0.0
49020.54,86841.75,21.72,9.06,0.0,22.0,0.0,3.0,0.0
49020.54,104098.7,26.67,5.94,1.0,22.0,1.0,3.0,0.0
49020.54,104098.7,17.33,11.84,1.0,22.0,2.0,3.0,0.0
49020.54,104098.7,21.72,9.06,1.0,22.0,0.0,3.0,0.0
51495.56,94758.8,25.35,5.3,0.0,22.0,1.0,4.0,0.0
51495.56,94758.8,16.03,10.87,0.0,22.0,2.0,4.0,0.0
51495.56,94758.8,20.43,8.24,0.0,22.0,0.0,4.0,0.0
51495.56,113337.7,25.35,5.3,1.0,22.0,1.0,4.0,0.0
51495.56,113337.7,16.03,10.87,1.0,22.0,2.0,4.0,0.0
51495.56,113337.7,20.43,8.24,1.0,22.0,0.0,4.0,0.0
224594.22,75099.13,16.66,8.8,0.0,2.0,1.0,1.0,0.0
224594.22,75099.13,9.6,17.83,0.0,2.0,2.0,1.0,0.0
224594.22,75099.13,13.04,13.44,0.0,2.0,0.0,1.0,0.0
224594.22,78498.85,16.66,8.8,1.0,2.0,1.0,1.0,0.0
224594.22,78498.85,9.6,17.83,1.0,2.0,2.0,1.0,0.0
224594.22,78498.85,13.04,13.44,1.0,2.0,0.0,1.0,0.0
226490.09,72985.74,16.76,9.33,0.0,2.0,1.0,0.0,0.0
226490.09,72985.74,10.04,18.44,0.0,2.0,2.0,0.0,0.0
226490.09,72985.74,13.32,14.0,0.0,2.0,0.0,0.0,0.0
226490.09,75360.71,16.76,9.33,1.0,2.0,1.0,0.0,0.0
226490.09,75360.71,10.04,18.44,1.0,2.0,2.0,0.0,0.0
226490.09,75360.71,13.32,14.0,1.0,2.0,0.0,0.0,0.0
230530.3,57120.09,16.36,9.46,0.0,2.0,1.0,2.0,0.0
230530.3,57120.09,10.59,18.75,0.0,2.0,2.0,2.0,0.0
230530.3,57120.09,13.4,14.22,0.0,2.0,0.0,2.0,0.0
230530.3,59091.36,16.36,9.46,1.0,2.0,1.0,2.0,0.0
230530.3,59091.36,10.59,18.75,1.0,2.0,2.0,2.0,0.0
230530.3,59091.36,13.4,14.22,1.0,2.0,0.0,2.0,0.0
238749.49,58175.47,17.65,9.38,0.0,2.0,1.0,3.0,0.0
238749.49,58175.47,10.62,18.38,0.0,2.0,2.0,3.0,0.0
238749.49,58175.47,14.01,14.03,0.0,2.0,0.0,3.0,0.0
238749.49,59018.13,17.65,9.38,1.0,2.0,1.0,3.0,0.0
